"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
IMOEX;Индекс МосБиржи;2015-12-24;1747.86;1757.5;1738.72;1742.71;23442337367;;
IMOEX;Индекс МосБиржи;2015-12-25;1743.77;1745.96;1728.27;1734.21;10322254757;;
IMOEX;Индекс МосБиржи;2015-12-28;1734.21;1736.19;1722.9;1731.2;12979267170;;
IMOEX;Индекс МосБиржи;2015-12-29;1728.23;1763.38;1727.05;1763.38;22416969693;;
IMOEX;Индекс МосБиржи;2015-12-30;1763.71;1770.79;1751.37;1761.36;24135459615;;
IMOEX;Индекс МосБиржи;2016-01-04;1761.42;1762.78;1731.4;1734.56;15184059638;;
IMOEX;Индекс МосБиржи;2016-01-05;1734.55;1754.33;1731.63;1754.13;18096848155;;
IMOEX;Индекс МосБиржи;2016-01-06;1753.75;1758.76;1738.84;1748.57;15863769598;;
IMOEX;Индекс МосБиржи;2016-01-11;1748.04;1748.06;1681.58;1682.54;31299887238;;
IMOEX;Индекс МосБиржи;2016-01-12;1682.72;1705.23;1660.15;1690.3;32959612040;;
IMOEX;Индекс МосБиржи;2016-01-13;1692.48;1709.08;1682.3;1684.78;27040723765;;
IMOEX;Индекс МосБиржи;2016-01-14;1684.77;1685.63;1658.8;1680.77;31609765726;;
IMOEX;Индекс МосБиржи;2016-01-15;1680.81;1686.85;1597.62;1608.36;50283185458;;
IMOEX;Индекс МосБиржи;2016-01-18;1607.88;1631.58;1583.02;1622.43;32366912468;;
IMOEX;Индекс МосБиржи;2016-01-19;1622.53;1675.01;1622.53;1645.56;37157904981;;
IMOEX;Индекс МосБиржи;2016-01-20;1641.62;1641.62;1601.64;1630.39;39821132337;;
IMOEX;Индекс МосБиржи;2016-01-21;1630.57;1684.08;1630.17;1677.19;43326301552;;
IMOEX;Индекс МосБиржи;2016-01-22;1683.75;1730.24;1682.89;1717.98;60488647098;;
IMOEX;Индекс МосБиржи;2016-01-25;1718.25;1726.96;1700.35;1716.56;34894234976;;
IMOEX;Индекс МосБиржи;2016-01-26;1716.86;1719.09;1695.66;1705.01;34002423384;;
IMOEX;Индекс МосБиржи;2016-01-27;1705.1;1747.57;1705.1;1747.57;37416392162;;
IMOEX;Индекс МосБиржи;2016-01-28;1747.63;1771.93;1739.8;1771.93;49890474263;;
IMOEX;Индекс МосБиржи;2016-01-29;1772.01;1788.29;1758.6;1784.92;51457275614;;
IMOEX;Индекс МосБиржи;2016-02-01;1785.01;1785.08;1760.22;1773.21;31043356045;;
IMOEX;Индекс МосБиржи;2016-02-02;1771.37;1785.75;1749.87;1758.26;38671518377;;
IMOEX;Индекс МосБиржи;2016-02-03;1757.9;1766.28;1744.73;1746.35;31399278725;;
IMOEX;Индекс МосБиржи;2016-02-04;1745.21;1792.48;1745.21;1787.93;44900362749;;
IMOEX;Индекс МосБиржи;2016-02-05;1786.7;1796.48;1772.26;1780.59;28320335549;;
IMOEX;Индекс МосБиржи;2016-02-08;1780.26;1784.56;1737.02;1744.27;33814129704;;
IMOEX;Индекс МосБиржи;2016-02-09;1744.17;1752.95;1715;1723.36;37373681578;;
IMOEX;Индекс МосБиржи;2016-02-10;1722.5;1740.72;1710.21;1730.83;32150971589;;
IMOEX;Индекс МосБиржи;2016-02-11;1729.42;1729.42;1688.06;1711.58;39462082110;;
IMOEX;Индекс МосБиржи;2016-02-12;1711.6;1733.67;1711.6;1726.04;29057999447;;
IMOEX;Индекс МосБиржи;2016-02-15;1726.08;1746.43;1726.08;1738.54;24247759999;;
IMOEX;Индекс МосБиржи;2016-02-16;1738.89;1758.19;1738.89;1753.86;34532761465;;
IMOEX;Индекс МосБиржи;2016-02-17;1753.86;1776.93;1750.04;1770.31;34413040963;;
IMOEX;Индекс МосБиржи;2016-02-18;1770.3;1807.55;1770.3;1807.21;41792675530;;
IMOEX;Индекс МосБиржи;2016-02-19;1805.82;1805.82;1778.96;1793.37;39618767600;;
IMOEX;Индекс МосБиржи;2016-02-20;1793.68;1798.77;1786.92;1790.15;5664688455;;
IMOEX;Индекс МосБиржи;2016-02-22;1790.46;1825;1790.46;1822.38;20518229824;;
IMOEX;Индекс МосБиржи;2016-02-24;1811.08;1812.94;1784.54;1797.27;31529049244;;
IMOEX;Индекс МосБиржи;2016-02-25;1802.37;1819.19;1777.7;1803.89;36117737702;;
IMOEX;Индекс МосБиржи;2016-02-26;1815.99;1831.7;1811.66;1816.73;42036927929;;
IMOEX;Индекс МосБиржи;2016-02-29;1811.53;1841.56;1798.51;1840.17;37246813480;;
IMOEX;Индекс МосБиржи;2016-03-01;1841.43;1851.88;1838.41;1844.17;34696163781;;
IMOEX;Индекс МосБиржи;2016-03-02;1853.32;1856.08;1826.41;1832.84;31781946857;;
IMOEX;Индекс МосБиржи;2016-03-03;1836.07;1863.95;1836.07;1858.69;35548516895;;
IMOEX;Индекс МосБиржи;2016-03-04;1863.15;1878.29;1853.81;1878.29;32995033341;;
IMOEX;Индекс МосБиржи;2016-03-07;1883.38;1909.57;1883.38;1909.57;29139566559;;
IMOEX;Индекс МосБиржи;2016-03-09;1899.19;1906.99;1875.51;1883;35945669833;;
IMOEX;Индекс МосБиржи;2016-03-10;1885.97;1896.06;1875.62;1884.63;36327060323;;
IMOEX;Индекс МосБиржи;2016-03-11;1886.85;1888.77;1868.22;1876.54;32491751021;;
IMOEX;Индекс МосБиржи;2016-03-14;1877.23;1880.41;1857.19;1865.31;29994346619;;
IMOEX;Индекс МосБиржи;2016-03-15;1871.79;1879;1851.49;1855.06;53967177166;;
IMOEX;Индекс МосБиржи;2016-03-16;1858.01;1871.2;1852.92;1871.2;29604448507;;
IMOEX;Индекс МосБиржи;2016-03-17;1876.61;1900.12;1874.39;1890.79;48983666812;;
IMOEX;Индекс МосБиржи;2016-03-18;1892.81;1923.5;1885.15;1914.02;60565280404;;
IMOEX;Индекс МосБиржи;2016-03-21;1905.96;1906.34;1886.76;1904.5;42865443241;;
IMOEX;Индекс МосБиржи;2016-03-22;1905.76;1916.27;1888.59;1903.47;45321565756;;
IMOEX;Индекс МосБиржи;2016-03-23;1900.09;1906.38;1869.32;1879.89;37273500027;;
IMOEX;Индекс МосБиржи;2016-03-24;1872.88;1875.27;1857.27;1866.67;31754146564;;
IMOEX;Индекс МосБиржи;2016-03-25;1869.6;1879.79;1865.37;1866.23;10495346205;;
IMOEX;Индекс МосБиржи;2016-03-28;1871.93;1879.47;1844.73;1849.31;18025672622;;
IMOEX;Индекс МосБиржи;2016-03-29;1849.11;1850.93;1825.99;1845.2;31387821379;;
IMOEX;Индекс МосБиржи;2016-03-30;1853.35;1876.32;1847.78;1868.1;33986198968;;
IMOEX;Индекс МосБиржи;2016-03-31;1865.1;1876.55;1851.35;1871.15;45584903988;;
IMOEX;Индекс МосБиржи;2016-04-01;1860.53;1861.49;1833.61;1856.77;41665690395;;
IMOEX;Индекс МосБиржи;2016-04-04;1854.37;1876.08;1853.54;1866.64;32976012675;;
IMOEX;Индекс МосБиржи;2016-04-05;1859.51;1861.39;1847.62;1857.09;31049832547;;
IMOEX;Индекс МосБиржи;2016-04-06;1863.3;1867.96;1850.83;1860.17;30594075373;;
IMOEX;Индекс МосБиржи;2016-04-07;1865.97;1872.51;1848.19;1858.85;30873260816;;
IMOEX;Индекс МосБиржи;2016-04-08;1860.93;1879.64;1857.44;1877.27;36347673679;;
IMOEX;Индекс МосБиржи;2016-04-11;1875.74;1907.5;1872.5;1906.9;46344290299;;
IMOEX;Индекс МосБиржи;2016-04-12;1907.56;1910.59;1889.02;1899.26;43895276713;;
IMOEX;Индекс МосБиржи;2016-04-13;1903.47;1944.32;1903.47;1932.8;50376841555;;
IMOEX;Индекс МосБиржи;2016-04-14;1929.87;1948.84;1902.64;1915.85;45684918967;;
IMOEX;Индекс МосБиржи;2016-04-15;1914.19;1918.35;1899.29;1907.78;29906173108;;
IMOEX;Индекс МосБиржи;2016-04-18;1888.97;1896.36;1867.61;1892.64;41215654752;;
IMOEX;Индекс МосБиржи;2016-04-19;1895.28;1930.23;1892.96;1930.14;57935571918;;
IMOEX;Индекс МосБиржи;2016-04-20;1923.94;1961.6;1922.41;1960.18;56601954574;;
IMOEX;Индекс МосБиржи;2016-04-21;1971.75;1976.69;1931.66;1950.08;58558403755;;
IMOEX;Индекс МосБиржи;2016-04-22;1952.33;1967.26;1936.72;1967.26;44800776243;;
IMOEX;Индекс МосБиржи;2016-04-25;1962.67;1963.96;1944.94;1955.47;36733326410;;
IMOEX;Индекс МосБиржи;2016-04-26;1953.86;1956.54;1931.08;1946.55;37902335589;;
IMOEX;Индекс МосБиржи;2016-04-27;1951.51;1954.93;1921.58;1934.77;37776847358;;
IMOEX;Индекс МосБиржи;2016-04-28;1936.05;1969.89;1925.27;1969.89;41082246545;;
IMOEX;Индекс МосБиржи;2016-04-29;1970.46;1974.42;1941.25;1953.05;49858365235;;
IMOEX;Индекс МосБиржи;2016-05-04;1932.92;1957.18;1901.85;1925.58;46688641954;;
IMOEX;Индекс МосБиржи;2016-05-05;1924.28;1924.28;1902.66;1906.48;31411717681;;
IMOEX;Индекс МосБиржи;2016-05-06;1905.15;1906.34;1889.96;1901.56;28933911060;;
IMOEX;Индекс МосБиржи;2016-05-10;1896.02;1909.97;1874.5;1885.34;31702511351;;
IMOEX;Индекс МосБиржи;2016-05-11;1890.09;1916.34;1885.67;1909.05;34618149239;;
IMOEX;Индекс МосБиржи;2016-05-12;1912.43;1922.51;1900.08;1901.9;33771834752;;
IMOEX;Индекс МосБиржи;2016-05-13;1901.51;1907.19;1881.41;1907.19;30501360410;;
IMOEX;Индекс МосБиржи;2016-05-16;1912.16;1939.22;1909.18;1915.33;31515056563;;
IMOEX;Индекс МосБиржи;2016-05-17;1913.25;1915.19;1876.69;1909;36875661739;;
IMOEX;Индекс МосБиржи;2016-05-18;1907.15;1921.21;1899.12;1917.24;28189783244;;
IMOEX;Индекс МосБиржи;2016-05-19;1907.71;1913.7;1891.52;1891.52;38788677748;;
IMOEX;Индекс МосБиржи;2016-05-20;1901.27;1903.58;1882.16;1891.33;30714922273;;
IMOEX;Индекс МосБиржи;2016-05-23;1889.11;1889.11;1861.64;1868.43;25568034570;;
IMOEX;Индекс МосБиржи;2016-05-24;1868.7;1887.48;1868.7;1884.12;24437513155;;
IMOEX;Индекс МосБиржи;2016-05-25;1889.42;1910.7;1889.42;1898.75;36365333613;;
IMOEX;Индекс МосБиржи;2016-05-26;1905.81;1931.78;1895.63;1914.31;41396804389;;
IMOEX;Индекс МосБиржи;2016-05-27;1913.18;1930.8;1910.11;1927.58;30286290701;;
IMOEX;Индекс МосБиржи;2016-05-30;1931.07;1938.14;1918.76;1935.54;15057719019;;
IMOEX;Индекс МосБиржи;2016-05-31;1937.13;1939.84;1899.01;1899.01;52987445595;;
IMOEX;Индекс МосБиржи;2016-06-01;1899.14;1906.86;1888.88;1893.18;33213115681;;
IMOEX;Индекс МосБиржи;2016-06-02;1895.27;1898.9;1876.58;1890.78;28496532926;;
IMOEX;Индекс МосБиржи;2016-06-03;1896.95;1913.74;1877.89;1886.84;31785366518;;
IMOEX;Индекс МосБиржи;2016-06-06;1893.05;1920.91;1893.05;1915.54;29453503695;;
IMOEX;Индекс МосБиржи;2016-06-07;1917.96;1954.49;1914.56;1951.26;39892902713;;
IMOEX;Индекс МосБиржи;2016-06-08;1953.75;1960.75;1937.62;1951.55;37792811443;;
IMOEX;Индекс МосБиржи;2016-06-09;1951.8;1952.42;1927.72;1934.92;29665492694;;
IMOEX;Индекс МосБиржи;2016-06-10;1926.91;1930.26;1903.61;1903.61;28777726521;;
IMOEX;Индекс МосБиржи;2016-06-14;1898.21;1903.54;1875.27;1885.92;40744702428;;
IMOEX;Индекс МосБиржи;2016-06-15;1883.94;1898.31;1880.55;1889.75;37845672069;;
IMOEX;Индекс МосБиржи;2016-06-16;1884.22;1884.91;1853.36;1869.78;32471422864;;
IMOEX;Индекс МосБиржи;2016-06-17;1875.96;1896.28;1871.88;1877.07;35298457106;;
IMOEX;Индекс МосБиржи;2016-06-20;1889.26;1906.46;1889.26;1902.7;23905965961;;
IMOEX;Индекс МосБиржи;2016-06-21;1902.44;1910.25;1884.64;1904.02;25623356487;;
IMOEX;Индекс МосБиржи;2016-06-22;1908.06;1912.96;1892.16;1896.7;21610632336;;
IMOEX;Индекс МосБиржи;2016-06-23;1894.16;1919.27;1883.18;1919.27;25896840624;;
IMOEX;Индекс МосБиржи;2016-06-24;1865.48;1884.94;1846.91;1884.41;42616365043;;
IMOEX;Индекс МосБиржи;2016-06-27;1883.76;1887.75;1841.73;1841.73;35117877018;;
IMOEX;Индекс МосБиржи;2016-06-28;1850.75;1863.53;1844.8;1857.23;29870702867;;
IMOEX;Индекс МосБиржи;2016-06-29;1862.25;1888.15;1862.25;1888.15;25498709169;;
IMOEX;Индекс МосБиржи;2016-06-30;1886.47;1897.36;1879.33;1891.09;28888012084;;
IMOEX;Индекс МосБиржи;2016-07-01;1891.03;1900.41;1880.63;1896.62;21687427919;;
IMOEX;Индекс МосБиржи;2016-07-04;1899.35;1913.48;1896.4;1907.48;21216107420;;
IMOEX;Индекс МосБиржи;2016-07-05;1904.03;1904.06;1887.05;1895.64;21567078577;;
IMOEX;Индекс МосБиржи;2016-07-06;1892.26;1896.71;1871.47;1879.42;26739811593;;
IMOEX;Индекс МосБиржи;2016-07-07;1887.12;1901.57;1878.47;1882.41;31628682372;;
IMOEX;Индекс МосБиржи;2016-07-08;1873.49;1896.82;1860.55;1894.35;35441247831;;
IMOEX;Индекс МосБиржи;2016-07-11;1891.05;1914.31;1887.1;1913.12;28424172954;;
IMOEX;Индекс МосБиржи;2016-07-12;1913.84;1942.69;1911.91;1938.36;33035090032;;
IMOEX;Индекс МосБиржи;2016-07-13;1937.35;1945.76;1928.5;1935.88;38363975761;;
IMOEX;Индекс МосБиржи;2016-07-14;1938.54;1944.85;1921.75;1942.46;33861336650;;
IMOEX;Индекс МосБиржи;2016-07-15;1931.66;1943.63;1928.57;1940.85;36466881812;;
IMOEX;Индекс МосБиржи;2016-07-18;1937.77;1948.54;1920.18;1936.07;30425666764;;
IMOEX;Индекс МосБиржи;2016-07-19;1921.12;1929.11;1903.1;1915.89;32775563013;;
IMOEX;Индекс МосБиржи;2016-07-20;1915.49;1921.23;1896;1915.09;27902451635;;
IMOEX;Индекс МосБиржи;2016-07-21;1920.01;1930.79;1911.87;1927.7;20274446289;;
IMOEX;Индекс МосБиржи;2016-07-22;1923.8;1933.76;1922.85;1926.9;17663520714;;
IMOEX;Индекс МосБиржи;2016-07-25;1929.93;1942.98;1922.22;1931.78;27254066779;;
IMOEX;Индекс МосБиржи;2016-07-26;1932.54;1940.26;1917.96;1938.52;30456088568;;
IMOEX;Индекс МосБиржи;2016-07-27;1938.64;1941.15;1928.32;1938.65;27938465894;;
IMOEX;Индекс МосБиржи;2016-07-28;1938.01;1959.86;1932.63;1954.45;26728191998;;
IMOEX;Индекс МосБиржи;2016-07-29;1952.82;1955.07;1939.28;1944.62;30860260699;;
IMOEX;Индекс МосБиржи;2016-08-01;1950.49;1964.27;1941.58;1947.36;24577652412;;
IMOEX;Индекс МосБиржи;2016-08-02;1946.31;1946.65;1908.89;1912.69;28399165388;;
IMOEX;Индекс МосБиржи;2016-08-03;1913.14;1922.86;1902.74;1919.15;23233306954;;
IMOEX;Индекс МосБиржи;2016-08-04;1924.97;1945.14;1924.97;1944.94;24129989572;;
IMOEX;Индекс МосБиржи;2016-08-05;1946.66;1952.35;1931.01;1944.31;21406486898;;
IMOEX;Индекс МосБиржи;2016-08-08;1948.51;1956.99;1947.22;1956.99;20113294541;;
IMOEX;Индекс МосБиржи;2016-08-09;1954.05;1964.58;1948.89;1956.42;22801536967;;
IMOEX;Индекс МосБиржи;2016-08-10;1956.33;1959.99;1940.63;1942.67;21488774846;;
IMOEX;Индекс МосБиржи;2016-08-11;1941.32;1952.18;1933.27;1952.18;21909224810;;
IMOEX;Индекс МосБиржи;2016-08-12;1955.16;1968.18;1952.56;1967.18;23361605096;;
IMOEX;Индекс МосБиржи;2016-08-15;1969.96;1983.1;1964.84;1977.28;24312001591;;
IMOEX;Индекс МосБиржи;2016-08-16;1977.76;1994.33;1967.37;1975.8;28709861841;;
IMOEX;Индекс МосБиржи;2016-08-17;1971.49;1973.02;1959.44;1969.19;25229268898;;
IMOEX;Индекс МосБиржи;2016-08-18;1971.26;1976.71;1961.35;1970.07;25565625859;;
IMOEX;Индекс МосБиржи;2016-08-19;1972.89;1974.4;1959.72;1959.72;19768199622;;
IMOEX;Индекс МосБиржи;2016-08-22;1956.46;1979.09;1948.35;1979.09;20450956430;;
IMOEX;Индекс МосБиржи;2016-08-23;1976.07;1992.55;1973.43;1989.51;23113177117;;
IMOEX;Индекс МосБиржи;2016-08-24;1988.08;1989.43;1974.89;1983.59;20927683750;;
IMOEX;Индекс МосБиржи;2016-08-25;1983.22;1987.35;1969.53;1985.56;30205974337;;
IMOEX;Индекс МосБиржи;2016-08-26;1984.68;1997.1;1976.87;1993.35;30444029753;;
IMOEX;Индекс МосБиржи;2016-08-29;1985.99;1986.72;1970.53;1986.72;19262464914;;
IMOEX;Индекс МосБиржи;2016-08-30;1989.03;1999.14;1983.84;1985.69;22499082585;;
IMOEX;Индекс МосБиржи;2016-08-31;1985.84;1988.56;1966.88;1971.59;29504217107;;
IMOEX;Индекс МосБиржи;2016-09-01;1976.26;1982.26;1969.48;1976.91;22144993785;;
IMOEX;Индекс МосБиржи;2016-09-02;1978.16;2006.25;1976.62;2003.77;27771307189;;
IMOEX;Индекс МосБиржи;2016-09-05;2008.69;2019.65;2005.42;2017.38;26492309941;;
IMOEX;Индекс МосБиржи;2016-09-06;2020.77;2040.42;2017.5;2039.53;33030717982;;
IMOEX;Индекс МосБиржи;2016-09-07;2042.21;2060.03;2042.12;2053.75;39263204255;;
IMOEX;Индекс МосБиржи;2016-09-08;2058.73;2063.13;2041.01;2050.77;30940002754;;
IMOEX;Индекс МосБиржи;2016-09-09;2044.93;2045.04;2028.25;2028.25;22587475419;;
IMOEX;Индекс МосБиржи;2016-09-12;2017.08;2021.58;2004.43;2019.9;30435978233;;
IMOEX;Индекс МосБиржи;2016-09-13;2020.6;2026.57;2001.34;2004.5;21810151968;;
IMOEX;Индекс МосБиржи;2016-09-14;2003.74;2010.47;1995.7;2004.48;23750715488;;
IMOEX;Индекс МосБиржи;2016-09-15;2003.2;2004.65;1982.95;1996.58;28369697323;;
IMOEX;Индекс МосБиржи;2016-09-16;1998.14;2004.37;1967.31;1981.96;36183837796;;
IMOEX;Индекс МосБиржи;2016-09-19;1984.46;1993.49;1981.39;1986.97;23509153108;;
IMOEX;Индекс МосБиржи;2016-09-20;1984.97;1991.85;1969.41;1991.78;22024871194;;
IMOEX;Индекс МосБиржи;2016-09-21;1995.13;2004.1;1988.64;1997.67;23034912380;;
IMOEX;Индекс МосБиржи;2016-09-22;2007.12;2025.3;2001.07;2025.3;31315037464;;
IMOEX;Индекс МосБиржи;2016-09-23;2022.28;2022.28;1995.14;2011.83;26324790043;;
IMOEX;Индекс МосБиржи;2016-09-26;2003.48;2007.25;1993.33;1997.94;23793104426;;
IMOEX;Индекс МосБиржи;2016-09-27;1999.93;1999.93;1975.52;1975.52;24694472846;;
IMOEX;Индекс МосБиржи;2016-09-28;1977.35;1993.93;1975.84;1980.68;22889123570;;
IMOEX;Индекс МосБиржи;2016-09-29;1996.99;2006.59;1994.88;1996.12;24935420420;;
IMOEX;Индекс МосБиржи;2016-09-30;1989.43;1989.43;1975.23;1978;29629400154;;
IMOEX;Индекс МосБиржи;2016-10-03;1981.02;1993.55;1975.74;1986.8;24659115357;;
IMOEX;Индекс МосБиржи;2016-10-04;1987.61;1989.32;1975.96;1985.02;22939397746;;
IMOEX;Индекс МосБиржи;2016-10-05;1985.05;1985.05;1962.14;1975.85;25902947212;;
IMOEX;Индекс МосБиржи;2016-10-06;1975.26;1983.88;1967.75;1983.88;21211360146;;
IMOEX;Индекс МосБиржи;2016-10-07;1985.04;1993.65;1974.89;1980.02;26582545057;;
IMOEX;Индекс МосБиржи;2016-10-10;1981.11;2002.53;1977.43;2001.1;26690325827;;
IMOEX;Индекс МосБиржи;2016-10-11;2000.46;2006.66;1995.93;2001.42;26822042306;;
IMOEX;Индекс МосБиржи;2016-10-12;1999.6;2005.17;1986.7;1993.35;25187554322;;
IMOEX;Индекс МосБиржи;2016-10-13;1990.39;1990.39;1970.86;1976.37;25155937370;;
IMOEX;Индекс МосБиржи;2016-10-14;1976.34;1978.96;1962.35;1966.39;19808342681;;
IMOEX;Индекс МосБиржи;2016-10-17;1964.66;1965.83;1954.81;1956.95;22692697600;;
IMOEX;Индекс МосБиржи;2016-10-18;1958.28;1974.01;1958.28;1969.11;20980144729;;
IMOEX;Индекс МосБиржи;2016-10-19;1971.9;1973.24;1961.39;1967.5;18092691005;;
IMOEX;Индекс МосБиржи;2016-10-20;1967.52;1968.11;1956.61;1957.09;19181565453;;
IMOEX;Индекс МосБиржи;2016-10-21;1957.63;1960.56;1946.78;1957.7;17455056869;;
IMOEX;Индекс МосБиржи;2016-10-24;1960.97;1970.36;1957.65;1962.79;21496951683;;
IMOEX;Индекс МосБиржи;2016-10-25;1965.63;1987.07;1962.24;1977.19;25551133600;;
IMOEX;Индекс МосБиржи;2016-10-26;1975.36;1979.42;1967.87;1974.81;20519141060;;
IMOEX;Индекс МосБиржи;2016-10-27;1975.16;1986.53;1973.27;1979.8;22362176705;;
IMOEX;Индекс МосБиржи;2016-10-28;1979.87;1982.51;1975.48;1981.76;17498687429;;
IMOEX;Индекс МосБиржи;2016-10-31;1984.24;1992.48;1976.29;1989.64;27818775360;;
IMOEX;Индекс МосБиржи;2016-11-01;1991.7;2003.14;1991.7;1996.87;33035003519;;
IMOEX;Индекс МосБиржи;2016-11-02;1989.37;1990.22;1966.35;1968.77;37096313710;;
IMOEX;Индекс МосБиржи;2016-11-03;1970.97;1971.56;1957.53;1962.71;25324583479;;
IMOEX;Индекс МосБиржи;2016-11-07;1964.59;1970.61;1952.69;1952.69;28632761269;;
IMOEX;Индекс МосБиржи;2016-11-08;1959.79;1973.07;1959.79;1967.93;24479277446;;
IMOEX;Индекс МосБиржи;2016-11-09;1941.89;2011.81;1939.66;2011.58;52718306058;;
IMOEX;Индекс МосБиржи;2016-11-10;2017.69;2076.44;2016.96;2044.03;69552539113;;
IMOEX;Индекс МосБиржи;2016-11-11;2045.22;2054.42;2031.92;2031.92;45814008381;;
IMOEX;Индекс МосБиржи;2016-11-14;2034.97;2047.03;2017.22;2021.99;33026751983;;
IMOEX;Индекс МосБиржи;2016-11-15;2025.01;2032.04;2009.34;2017.06;31823349530;;
IMOEX;Индекс МосБиржи;2016-11-16;2024.71;2049.01;2022.89;2028.92;31623752273;;
IMOEX;Индекс МосБиржи;2016-11-17;2029.85;2045.65;2029.3;2042.76;29562618941;;
IMOEX;Индекс МосБиржи;2016-11-18;2042.23;2048.19;2036.29;2038.29;21163067302;;
IMOEX;Индекс МосБиржи;2016-11-21;2044.2;2059.67;2044.2;2058.77;24992942683;;
IMOEX;Индекс МосБиржи;2016-11-22;2062.98;2074.89;2057.7;2066.18;33323943261;;
IMOEX;Индекс МосБиржи;2016-11-23;2069.18;2085.75;2068.61;2085.75;25786548554;;
IMOEX;Индекс МосБиржи;2016-11-24;2086.56;2107.96;2086.56;2102.97;31605231600;;
IMOEX;Индекс МосБиржи;2016-11-25;2101.47;2106.6;2088.4;2098.15;30965318360;;
IMOEX;Индекс МосБиржи;2016-11-28;2098.33;2104.34;2086.36;2094.65;27396639204;;
IMOEX;Индекс МосБиржи;2016-11-29;2092.13;2098;2082.71;2086.84;32499526774;;
IMOEX;Индекс МосБиржи;2016-11-30;2087.81;2116.38;2085.84;2104.91;58334436769;;
IMOEX;Индекс МосБиржи;2016-12-01;2110.69;2128.7;2110.69;2121.87;40906963718;;
IMOEX;Индекс МосБиржи;2016-12-02;2121.12;2137.82;2114.91;2128.99;33619258981;;
IMOEX;Индекс МосБиржи;2016-12-05;2126.93;2163.39;2126.93;2158.33;36015612471;;
IMOEX;Индекс МосБиржи;2016-12-06;2159.25;2177.94;2151.07;2152.35;38483809392;;
IMOEX;Индекс МосБиржи;2016-12-07;2154.02;2165.21;2148.54;2160.51;28719314262;;
IMOEX;Индекс МосБиржи;2016-12-08;2168.4;2207.02;2167.93;2207.02;56852647164;;
IMOEX;Индекс МосБиржи;2016-12-09;2211.29;2220.01;2197.49;2208.53;46516225982;;
IMOEX;Индекс МосБиржи;2016-12-12;2219.13;2242.17;2210.06;2226.89;69318246274;;
IMOEX;Индекс МосБиржи;2016-12-13;2225.74;2247.02;2215.7;2247.02;49010822627;;
IMOEX;Индекс МосБиржи;2016-12-14;2248.22;2258.1;2215.11;2229.05;43639101604;;
IMOEX;Индекс МосБиржи;2016-12-15;2217.16;2240.14;2202.35;2237.23;61391210785;;
IMOEX;Индекс МосБиржи;2016-12-16;2239.08;2251.23;2229.3;2231.41;46994667402;;
IMOEX;Индекс МосБиржи;2016-12-19;2233.99;2235.12;2215.69;2215.69;27257034576;;
IMOEX;Индекс МосБиржи;2016-12-20;2215.31;2233.84;2207.39;2226.36;28490616452;;
IMOEX;Индекс МосБиржи;2016-12-21;2227.31;2237.6;2210.73;2212.33;40851561669;;
IMOEX;Индекс МосБиржи;2016-12-22;2203.8;2203.8;2172.37;2174.64;37392540000;;
IMOEX;Индекс МосБиржи;2016-12-23;2173.62;2188.99;2159.51;2173.18;26343178496;;
IMOEX;Индекс МосБиржи;2016-12-26;2172.86;2186.02;2172.26;2177.86;12076042590;;
IMOEX;Индекс МосБиржи;2016-12-27;2173.8;2190.91;2173.8;2189.43;14891010028;;
IMOEX;Индекс МосБиржи;2016-12-28;2191.17;2201.21;2182.98;2182.98;23747491439;;
IMOEX;Индекс МосБиржи;2016-12-29;2182.3;2210.49;2169.43;2206.33;26111105459;;
IMOEX;Индекс МосБиржи;2016-12-30;2206.04;2232.72;2206.04;2232.72;25270883590;;
IMOEX;Индекс МосБиржи;2017-01-03;2231.52;2293.99;2231.52;2285.43;35361476775;;
IMOEX;Индекс МосБиржи;2017-01-04;2284.61;2284.61;2251.75;2263.9;25110003543;;
IMOEX;Индекс МосБиржи;2017-01-05;2265.72;2270.94;2213.45;2220.35;27415124274;;
IMOEX;Индекс МосБиржи;2017-01-06;2221.36;2230.41;2195.44;2213.93;20165327203;;
IMOEX;Индекс МосБиржи;2017-01-09;2217.74;2227.88;2201.6;2211.25;22482015752;;
IMOEX;Индекс МосБиржи;2017-01-10;2209.53;2237.88;2205.87;2237.49;36020856703;;
IMOEX;Индекс МосБиржи;2017-01-11;2233.62;2239.87;2211.16;2218.61;36461564415;;
IMOEX;Индекс МосБиржи;2017-01-12;2224.02;2228.55;2205.55;2212;38818422221;;
IMOEX;Индекс МосБиржи;2017-01-13;2214.24;2217.47;2173.39;2195.19;42466050989;;
IMOEX;Индекс МосБиржи;2017-01-16;2195.67;2202.39;2180.78;2189.07;23936262365;;
IMOEX;Индекс МосБиржи;2017-01-17;2189.95;2195.36;2167.88;2178.73;28139377671;;
IMOEX;Индекс МосБиржи;2017-01-18;2180.64;2190;2165.32;2170.09;30577942830;;
IMOEX;Индекс МосБиржи;2017-01-19;2171.45;2178.22;2151.43;2162.25;37111133409;;
IMOEX;Индекс МосБиржи;2017-01-20;2162.71;2165.88;2147.19;2159.96;31573243736;;
IMOEX;Индекс МосБиржи;2017-01-23;2160.13;2160.13;2136.35;2146.09;26168520190;;
IMOEX;Индекс МосБиржи;2017-01-24;2147.51;2174.59;2147.51;2174.59;33802172657;;
